Time, Joint 1, Joint 2, Joint 3, Joint 4, Joint 5
0.5476620197296143, -3.1415900007032977, 1.570799947132099, 0.9590203602950723, 0.5289925299033222, 1.4220000486019528
0.5526618957519531, -3.141590000632968, 1.5707999470973864, 0.9590203703613865, 0.5289925226400579, 1.4220000487261426
0.5576610565185547, -3.141590000569671, 1.5707999470661451, 0.9590203794204044, 0.5289925161033694, 1.4220000488449223
0.5626616477966309, -3.1415900005127035, 1.5707999470380278, 0.959020387572922, 0.5289925102205741, 1.422000048958132
0.5676629543304443, -3.141590000461433, 1.5707999470127223, 0.9590203949096492, 0.5289925049262605, 1.4220000490656979
0.5726640224456787, -3.14159000041529, 1.5707999469899474, 0.959020401512219, 0.52899250016156, 1.4220000491676166
0.5796639919281006, -3.141590000373761, 1.57079994696945, 0.9590204074540957, 0.5289924958734931, 1.422000049263942
0.5841820240020752, -3.141590000336385, 1.5707999469510023, 0.9590204128013922, 0.52899249201438, 1.4220000493547735
0.5891780853271484, -3.1415900003027466, 1.5707999469343994, 0.9590204176136057, 0.5289924885413109, 1.4220000494402467
0.5941817760467529, -3.141590000272472, 1.5707999469194567, 0.9590204219442799, 0.5289924854156678, 1.422000049520525
0.6011829376220703, -3.141590000245225, 1.5707999469060083, 0.9590204258416007, 0.5289924826026964, 1.4220000495957925
0.60617995262146, -3.1415900002207024, 1.570799946893905, 0.959020429348932, 0.5289924800711187, 1.4220000496662486
0.6121783256530762, -3.141590000198632, 1.5707999468830116, 0.9590204325052983, 0.5289924777927856, 1.422000049732103
0.6171789169311523, -3.141590000178769, 1.5707999468732077, 0.9590204353458196, 0.528992475742364, 1.4220000497935714
0.6221795082092285, -3.141590000160892, 1.5707999468643843, 0.959020437902101, 0.528992473897055, 1.4220000498508725
0.627178430557251, -3.1415900001448027, 1.570799946856443, 0.9590204402025855, 0.5289924722363402, 1.422000049904225
0.632178544998169, -3.1415900001303223, 1.5707999468492961, 0.9590204422728695, 0.5289924707417538, 1.4220000499538457
0.6371796131134033, -3.14159000011729, 1.5707999468428637, 0.9590204441359884, 0.5289924693966774, 1.4220000499999474
0.6421802043914795, -3.141590000105561, 1.5707999468370746, 0.9590204458126723, 0.5289924681861549, 1.4220000500427377
0.6471784114837646, -3.141590000095005, 1.5707999468318645, 0.959020447321577, 0.5289924670967261, 1.4220000500824177
0.6521792411804199, -3.141590000085505, 1.5707999468271754, 0.9590204486794915, 0.5289924661162776, 1.4220000501191818
0.6571815013885498, -3.1415900000769543, 1.5707999468229552, 0.9590204499015249, 0.5289924652339075, 1.4220000501532164
0.6621816158294678, -3.1415900000692587, 1.570799946819157, 0.9590204510012742, 0.5289924644398047, 1.4220000501846994
0.6671802997589111, -3.1415900000623327, 1.5707999468157385, 0.959020451990976, 0.5289924637251395, 1.4220000502138013
0.6721796989440918, -3.1415900000560995, 1.570799946812662, 0.9590204528816422, 0.5289924630819653, 1.422000050240683
0.677182674407959, -3.1415900000504897, 1.5707999468098932, 0.9590204536831829, 0.5289924625031307, 1.422000050265498
0.6826953887939453, -3.141590000045441, 1.5707999468074012, 0.9590204544045166, 0.5289924619821993, 1.4220000502883903
0.6876964569091797, -3.141590000040897, 1.5707999468051583, 0.9590204550536693, 0.528992461513379, 1.4220000503094965
0.6927328109741211, -3.1415900000368073, 1.5707999468031397, 0.9590204556378639, 0.5289924610914567, 1.422000050328945
0.6977314949035645, -3.1415900000331267, 1.5707999468013232, 0.9590204561636003, 0.5289924607117411, 1.4220000503468562
0.7027268409729004, -3.1415900000298143, 1.5707999467996883, 0.9590204566367284, 0.5289924603700101, 1.422000050363343
0.7077279090881348, -3.1415900000268326, 1.5707999467982168, 0.9590204570625125, 0.528992460062464, 1.4220000503785113
0.7137281894683838, -3.1415900000241495, 1.5707999467968925, 0.95902045744569, 0.5289924597856831, 1.42200005039246
0.7237303256988525, -3.1415900000217345, 1.5707999467957006, 0.9590204577905244, 0.5289924595365897, 1.4220000504052812
0.7407300472259521, -3.141590000019561, 1.5707999467946279, 0.9590204581008526, 0.5289924593124142, 1.422000050417061
0.7467293739318848, -3.141590000017605, 1.5707999467936624, 0.9590204583801275, 0.528992459110664, 1.4220000504278794
0.7517275810241699, -3.1415900000158445, 1.5707999467927936, 0.9590204586314565, 0.5289924589290956, 1.4220000504378107
0.7572436332702637, -3.14159000001426, 1.5707999467920115, 0.9590204588576359, 0.5289924587656903, 1.4220000504469246
0.7622449398040771, -3.141590000012834, 1.5707999467913076, 0.9590204590611825, 0.5289924586186312, 1.4220000504552848
0.7682449817657471, -3.1415900000115506, 1.5707999467906741, 0.959020459244361, 0.5289924584862831, 1.422000050462951
0.7732429504394531, -3.1415900000103956, 1.5707999467901042, 0.9590204594092094, 0.5289924583671742, 1.4220000504699788
0.7787714004516602, -3.141590000009356, 1.570799946789591, 0.9590204595575622, 0.5289924582599804, 1.4220000504764188
0.784771203994751, -3.1415900000084203, 1.5707999467891292, 0.9590204596910699, 0.5289924581635096, 1.4220000504823183
0.7907729148864746, -3.1415900000075783, 1.5707999467887135, 0.959020459811218, 0.5289924580766892, 1.422000050487721
0.7957723140716553, -3.14159000000682, 1.5707999467883393, 0.9590204599193434, 0.5289924579985538, 1.4220000504926675
